CXOC J095911.2+021822  2526 149.7969   2.306221 0.35  1.69E-04 4.20E-05  2.27E-15 5.66E-16   4.01 147.56   18.8   7.2 152.25  5.72E-05 2.38E-05  3.12E-16 1.30E-16   2.4  145.23    5.1   4.4 150.2   8.22E-05 3.31E-05  2.16E-15 8.68E-16   2.49 152.24   13.4   6.4 156.7   -0.01  -0.4    0.37 
CXOC J100113.6+020314  2564 150.306845 2.05389  0.72  2.68E-04 4.44E-05  3.62E-15 5.98E-16   6.05 163.88   20.    6.2  86.56  1.45E-04 3.09E-05  7.92E-16 1.68E-16   4.71 161.77   11.6   4.9  86.1   1.33E-04 3.30E-05  3.50E-15 8.67E-16   4.04 168.06    8.    4.6  87.53  -0.12  -0.36   0.15 
CXOC J100028.7+020702  2706 150.11983  2.11738  0.43  2.28E-04 4.67E-05  3.08E-15 6.29E-16   4.9  209.08   72.9  12.1 199.23  1.41E-04 3.11E-05  7.67E-16 1.70E-16   4.51 205.03   38.2   8.4 196.12  9.78E-05 3.66E-05  2.57E-15 9.61E-16   2.67 217.39   34.6   9.7 205.85  -0.23  -0.46   0.03 
CXOC J100000.6+020801  2757 150.00283  2.133621 0.3   1.67E-04 4.19E-05  2.25E-15 5.65E-16   3.98 161.14   19.1   7.1 123.02  7.74E-05 2.63E-05  4.22E-16 1.43E-16   2.95 157.8    10.2   5.1 121.57  8.99E-05 3.34E-05  2.36E-15 8.76E-16   2.69 168.03   10.2   6.  126.11  -0.09  -0.42   0.26 
CXOC J095930.9+020652  2819 149.87896  2.114521 0.76  1.15E-04 3.44E-05  1.55E-15 4.63E-16   3.35 165.96    5.3   4.4  87.27  5.29E-05 2.13E-05  2.89E-16 1.16E-16   2.49 163.24    2.5   3.2  86.65  1.22E-04 3.27E-05  3.19E-15 8.58E-16   3.72 171.45    3.5   4.   88.61   0.21  -0.08   0.51 
CXOC J095835.6+021358  2848 149.64869  2.232792 0.87  3.73E-04 9.09E-05  5.03E-15 1.22E-15   4.12  74.4    28.1   8.1  74.86  1.85E-04 5.81E-05  1.01E-15 3.17E-16   3.19  72.67   11.1   5.2  73.47  1.95E-04 7.15E-05  5.12E-15 1.88E-15   2.72  77.68   20.    7.3  77.91   0.    -0.32   0.31 
CXOC J095840.8+021338  2856 149.67025  2.227291 0.64  1.45E-04 5.77E-05  1.95E-15 7.77E-16   2.51  76.04   16.2   6.2  78.6   5.30E-05 3.32E-05  2.89E-16 1.81E-16   1.6   74.73    5.3   4.   77.51  1.18E-04 5.10E-05  3.09E-15 1.34E-15   2.31  79.48   10.2   5.4  80.98   0.15  -0.3    0.61 
CXOC J095910.4+021355  2891 149.79345  2.232175 0.32  2.03E-04 5.70E-05  2.73E-15 7.68E-16   3.55 134.51   28.5   8.5 116.49  6.92E-05 3.18E-05  3.77E-16 1.73E-16   2.18 132.05   10.1   5.5 114.77  1.30E-04 4.83E-05  3.40E-15 1.27E-15   2.68 139.5    22.7   7.5 120.16   0.14  -0.16   0.47 
CXOC J100102.1+014549  2919 150.25873  1.763771 1.54  2.02E-04 5.21E-05  2.73E-15 7.02E-16   3.89 151.81   29.6   9.2 155.27  1.39E-04 3.61E-05  7.59E-16 1.97E-16   3.85 149.1    16.8   6.4 153.21  9.46E-05 4.19E-05  2.48E-15 1.10E-15   2.25 157.32   13.    7.6 159.76  -0.26  -0.52   0.07 
CXOC J100055.3+015215  2995 150.23075  1.87083  0.47  1.32E-04 3.76E-05  1.78E-15 5.07E-16   3.51 163.99   21.9   7.6 165.1   5.54E-05 2.25E-05  3.02E-16 1.23E-16   2.46 161.68    9.6   5.1 163.24  9.50E-05 3.27E-05  2.49E-15 8.58E-16   2.9  168.6    14.1   6.6 169.05   0.08  -0.25   0.43 
CXOC J100026.9+020033  3061 150.1124   2.009263 0.36  9.52E-05 3.42E-05  1.28E-15 4.61E-16   2.78 159.14   15.4   6.7 162.3   2.90E-05 1.87E-05  1.58E-16 1.02E-16   1.55 156.72    4.5   4.2 160.49  7.19E-05 3.02E-05  1.89E-15 7.93E-16   2.38 164.01   10.4   6.  166.19   0.07  -0.35   0.52 
CXOC J095921.4+015544  3083 149.83944  1.929066 1.49  3.46E-04 5.05E-05  4.66E-15 6.80E-16   6.85 162.08   62.1  10.2 165.5   2.65E-04 4.09E-05  1.45E-15 2.23E-16   6.5  159.87   44.7   8.5 163.77  9.37E-05 3.21E-05  2.46E-15 8.43E-16   2.92 166.46   20.5   7.  169.2   -0.51  -0.72  -0.28 
CXOC J100010.2+015219  3391 150.04273  1.872178 0.25  2.23E-04 5.08E-05  3.01E-15 6.85E-16   4.39 181.53   35.4  10.  152.65  1.49E-04 3.44E-05  8.10E-16 1.87E-16   4.33 178.01   24.8   7.4 149.75  7.21E-05 3.88E-05  1.89E-15 1.02E-15   1.85 188.73   15.6   8.3 158.9   -0.41  -0.7   -0.13 
CXOC J100012.4+014059  3395 150.051945 1.683121 1.29  1.24E-03 1.70E-04  1.67E-14 2.30E-15   7.26  58.79   45.7   9.2  37.51  9.56E-04 1.35E-04  5.21E-15 7.34E-16   7.1   57.16   31.9   7.5  36.68  2.60E-04 1.06E-04  6.82E-15 2.79E-15   2.44  62.21   15.7   6.5  39.28  -0.56  -0.73  -0.38 
CXOC J100014.9+014321  3397 150.06217  1.722708 1.07  3.40E-04 8.06E-05  4.58E-15 1.09E-15   4.2   76.43   27.7   7.7  78.04  1.39E-04 4.92E-05  7.61E-16 2.68E-16   2.84  75.21    8.8   4.9  77.01  1.50E-04 6.11E-05  3.93E-15 1.60E-15   2.46  78.9    18.7   6.7  80.28  -0.06  -0.41   0.31 
CXOC J095935.4+014546  3443 149.89774  1.762785 0.96  5.22E-04 9.82E-05  7.04E-15 1.32E-15   5.33  76.25   25.9   7.1  38.45  2.21E-04 6.14E-05  1.21E-15 3.35E-16   3.61  73.83   13.8   5.4  37.86  2.99E-04 7.73E-05  7.84E-15 2.03E-15   3.86  79.61   11.6   5.4  39.8    0.14  -0.12   0.39 
CXOC J095907.4+015556  3512 149.78116  1.932262 0.25  1.63E-04 4.67E-05  2.20E-15 6.29E-16   3.5  162.96   23.7   7.1  86.42  5.27E-05 2.60E-05  2.88E-16 1.42E-16   2.03 159.1     6.5   4.4  85.77  1.21E-04 4.04E-05  3.16E-15 1.06E-15   2.98 170.98   18.8   6.4  87.81   0.2   -0.09   0.52 
CXOC J095806.2+020113  3545 149.52593  2.0204   0.9   7.27E-04 1.24E-04  9.80E-15 1.67E-15   5.87  74.32   92.4  12.5  71.96  4.89E-04 8.99E-05  2.66E-15 4.90E-16   5.43  72.09   55.2   9.4  70.1   2.54E-04 8.76E-05  6.67E-15 2.30E-15   2.9   78.98   40.3   9.2  75.97  -0.29  -0.5   -0.07 
CXOC J095830.2+015852  3562 149.62583  1.981327 0.21  2.49E-04 6.71E-05  3.36E-15 9.04E-16   3.72  72.22   18.7   6.4  86.92  1.16E-04 4.30E-05  6.33E-16 2.34E-16   2.71  71.16    9.1   4.7  86.17  1.42E-04 5.39E-05  3.73E-15 1.41E-15   2.65  74.35   11.2   5.4  88.48  -0.01  -0.4    0.4  
CXOC J095833.0+015425  3568 149.63773  1.907019 0.37  1.87E-04 5.59E-05  2.52E-15 7.54E-16   3.34  81.98   18.2   6.4  82.82  1.00E-04 3.75E-05  5.46E-16 2.05E-16   2.66  80.94    4.6   3.8  81.94  1.27E-04 4.75E-05  3.32E-15 1.25E-15   2.66  84.01   13.    5.8  84.7    0.    -0.39   0.39 
CXOC J095836.0+015156  3576 149.65001  1.865614 0.88  4.25E-04 8.12E-05  5.73E-15 1.09E-15   5.26  74.6    32.1   7.7  75.22  1.25E-04 4.44E-05  6.79E-16 2.42E-16   2.81  73.27   12.3   5.2  74.09  2.28E-04 6.21E-05  5.97E-15 1.63E-15   3.66  77.32   21.5   6.6  77.66   0.23  -0.07   0.53 
CXOC J100027.6+023455  3629 150.11532  2.582174 0.33  3.39E-04 7.03E-05  4.57E-15 9.47E-16   4.83  83.44   35.9   8.   82.99  2.52E-04 5.59E-05  1.37E-15 3.05E-16   4.49  82.7    23.7   6.5  82.41  1.42E-04 5.04E-05  3.73E-15 1.32E-15   2.83  84.84   12.7   5.6  84.23  -0.33  -0.62  -0.02 
CXOC J100029.7+023044  3632 150.12409  2.512334 0.25  8.99E-05 3.96E-05  1.21E-15 5.33E-16   2.27 117.74   11.1   5.6 107.67  4.58E-05 2.45E-05  2.50E-16 1.34E-16   1.87 119.12    6.3   4.2 106.74  4.53E-05 3.22E-05  1.19E-15 8.46E-16   1.41 120.55    7.2   5.1 109.6   -0.32  -1.     0.13 
CXOC J100033.2+022800  3641 150.1384   2.466687 0.37  1.02E-04 4.30E-05  1.37E-15 5.80E-16   2.36 148.3     9.3   7.3 121.18  2.61E-05 2.31E-05  1.42E-16 1.26E-16   1.13 145.76    1.4   4.2 119.41  7.52E-05 3.92E-05  1.97E-15 1.03E-15   1.91 153.47    6.4   6.6 125.06   0.19  -0.22   0.62 
CXOC J100040.3+023656  3650 150.16797  2.615668 0.44  1.01E-03 1.30E-04  1.36E-14 1.75E-15   7.77  73.78   97.2  12.6  74.68  9.11E-04 1.13E-04  4.97E-15 6.17E-16   8.06  72.15   88.7  11.5  73.2   1.20E-04 7.04E-05  3.15E-15 1.85E-15   1.7   77.16    9.6   6.5  77.86  -0.76  -0.91  -0.62 
CXOC J100055.7+022343  3710 150.23209  2.395439 0.6   1.39E-04 3.57E-05  1.88E-15 4.81E-16   3.91 209.02    4.    3.5  45.96  4.39E-05 2.00E-05  2.39E-16 1.09E-16   2.19 204.3     3.2   3.2  45.73  9.20E-05 2.91E-05  2.41E-15 7.65E-16   3.15 218.78    0.7   2.6  46.46   0.11  -0.2    0.42 
CXOC J100116.5+021451  3777 150.31873  2.247691 0.77  1.77E-04 3.61E-05  2.39E-15 4.86E-16   4.92 228.86    8.9   4.7  44.34  1.38E-04 2.72E-05  7.51E-16 1.48E-16   5.07 224.47    3.8   3.5  43.91  1.21E-04 3.00E-05  3.18E-15 7.87E-16   4.04 237.89    4.8   4.   45.28  -0.13  -0.33   0.11 
CXOC J095925.7+014440  3800 149.85744  1.744624 2.9   6.07E-04 2.05E-04  8.18E-15 2.77E-15   2.95  37.47   11.5   8.   30.76  3.90E-04 1.37E-04  2.13E-15 7.45E-16   2.86  36.     11.    5.6  29.52  3.55E-04 1.70E-04  9.32E-15 4.45E-15   2.09  40.61   -2.    6.4  33.53  -0.02  -0.33   0.29 
CXOC J095903.7+023855  3804 149.76543  2.648686 1.25  1.27E-03 1.59E-04  1.71E-14 2.15E-15   7.95  55.77   24.9   7.1  34.03  3.62E-04 7.59E-05  1.97E-15 4.14E-16   4.76  67.42    8.8   4.6  33.3   8.93E-04 1.31E-04  2.34E-14 3.43E-15   6.82  59.5    15.4   6.   35.64   0.34   0.17   0.52 
CXOC J095950.6+022315  3811 149.96111  2.38763  0.43  2.98E-04 4.90E-05  4.01E-15 6.60E-16   6.08 215.76   51.4  10.7 185.58  2.61E-04 3.82E-05  1.42E-15 2.08E-16   6.83 211.5    47.8   9.  182.62  1.10E-04 3.67E-05  2.89E-15 9.63E-16   3.   224.5     1.2   6.6 192.05  -0.42  -0.59  -0.22 
CXOC J095851.9+021812    13 149.71651  2.303368 0.93  1.94E-04 5.48E-05  2.61E-15 7.38E-16   3.54  73.77   14.    5.5  73.16  1.26E-04 4.18E-05  6.87E-16 2.28E-16   3.01  72.95    9.4   4.6  72.47 -9.90E+01 2.97E-04 -9.90E+01 7.79E-15 -99.   -99.      4.2   4.   74.5  -99.   -99.   -99.   
CXOC J100043.4+020433    43 150.18087  2.075997 0.42  3.12E-04 4.53E-05  4.21E-15 6.11E-16   6.89 178.97   57.5   9.9 163.27  1.97E-04 3.39E-05  1.08E-15 1.85E-16   5.84 175.83   38.9   8.  161.49 -9.90E+01 4.84E-04 -9.90E+01 1.27E-14 -99.   -99.     18.3   6.7 166.93 -99.   -99.   -99.   
CXOC J100049.5+020714    49 150.20632  2.120688 0.62  2.17E-04 4.11E-05  2.93E-15 5.54E-16   5.29 163.58   40.8   8.7 169.47  2.26E-04 3.74E-05  1.23E-15 2.04E-16   6.03 161.68   42.3   8.3 168.26 -9.90E+01 9.88E-05 -9.90E+01 2.59E-15 -99.   -99.     -2.5   3.8 171.98 -99.   -99.   -99.   
CXOC J100125.8+020129    61 150.35785  2.024925 0.19  3.51E-04 5.91E-05  4.73E-15 7.96E-16   5.94 155.87   49.8  10.5 154.51  2.65E-04 4.46E-05  1.45E-15 2.43E-16   5.97 153.11   36.7   8.2 152.17 -9.90E+01 3.07E-04 -9.90E+01 8.05E-15 -99.   -99.     12.6   7.7 159.7  -99.   -99.   -99.   
CXOC J100046.9+023041   122 150.19547  2.511646 0.42  2.40E-04 5.62E-05  3.23E-15 7.57E-16   4.27  78.36   22.3   6.4  85.32  1.77E-04 4.65E-05  9.67E-16 2.54E-16   3.81  77.85   16.    5.5  85.04 -9.90E+01 3.55E-04 -9.90E+01 9.31E-15 -99.   -99.      6.    4.2  85.9  -99.   -99.   -99.   
CXOC J100051.5+023457   125 150.21457  2.582634 1.24  1.79E-04 5.92E-05  2.41E-15 7.98E-16   3.02  77.87   13.2   5.9  75.79  1.56E-04 4.81E-05  8.51E-16 2.62E-16   3.25  75.41   10.3   4.9  74.71 -9.90E+01 2.67E-04 -9.90E+01 7.01E-15 -99.   -99.      4.1   4.6  78.09 -99.   -99.   -99.   
CXOC J100057.5+023347   133 150.2396   2.563139 1.15  2.77E-04 6.96E-05  3.73E-15 9.39E-16   3.97  75.97   29.4   7.5  76.94  2.72E-04 6.11E-05  1.48E-15 3.33E-16   4.44  74.97   26.6   6.8  76.11 -9.90E+01 1.42E-04 -9.90E+01 3.72E-15 -99.   -99.      4.6   4.4  78.79 -99.   -99.   -99.   
CXOC J100057.7+023215   134 150.2408   2.537713 0.54  1.78E-04 5.76E-05  2.40E-15 7.76E-16   3.09  81.5    21.9   6.7  81.5   1.67E-04 4.77E-05  9.11E-16 2.60E-16   3.5   80.71   19.5   6.   80.91 -9.90E+01 2.57E-04 -9.90E+01 6.73E-15 -99.   -99.      2.7   4.2  82.71 -99.   -99.   -99.   
CXOC J100015.9+023834   143 150.06652  2.642921 0.87  5.69E-04 9.72E-05  7.67E-15 1.31E-15   5.85  61.83   14.4   5.5  30.76  3.24E-04 6.58E-05  1.77E-15 3.59E-16   4.93  71.68   10.3   4.7  30.19 -9.90E+01 4.91E-04 -9.90E+01 1.29E-14 -99.   -99.      3.7   3.8  32.06 -99.   -99.   -99.   
CXOC J100024.6+023748   147 150.10265  2.630052 1.5   2.85E-04 7.47E-05  3.85E-15 1.01E-15   3.81  79.13   19.6   7.1  78.28  1.73E-04 5.20E-05  9.46E-16 2.83E-16   3.34  77.77   12.9   5.4  77.12 -9.90E+01 3.64E-04 -9.90E+01 9.55E-15 -99.   -99.      7.5   5.6  80.8  -99.   -99.   -99.   
CXOC J100030.6+023415   151 150.12761  2.571095 0.46  1.42E-04 5.08E-05  1.91E-15 6.85E-16   2.79  84.28   15.2   6.   85.77  1.23E-04 4.05E-05  6.73E-16 2.21E-16   3.05  83.5    14.1   5.4  85.17 -9.90E+01 1.96E-04 -9.90E+01 5.15E-15 -99.   -99.      0.5   3.8  87.02 -99.   -99.   -99.   
CXOC J095811.5+020159   169 149.54799  2.033289 1.87  1.88E-04 8.12E-05  2.54E-15 1.09E-15   2.33  76.15   20.5   7.9  76.73  1.78E-04 5.89E-05  9.69E-16 3.21E-16   3.02  73.85   14.3   5.9  75.18 -9.90E+01 1.37E-04 -9.90E+01 3.61E-15 -99.   -99.      7.2   6.4  80.08 -99.   -99.   -99.   
CXOC J095825.2+020309   183 149.60502  2.052648 1.28  2.09E-04 5.84E-05  2.82E-15 7.87E-16   3.58  83.     16.7   6.3  79.47  1.11E-04 3.98E-05  6.07E-16 2.17E-16   2.8   81.97    8.5   4.6  78.73 -9.90E+01 4.22E-04 -9.90E+01 1.11E-14 -99.   -99.      8.7   5.2  81.06 -99.   -99.   -99.   
CXOC J095855.9+015401   200 149.73327  1.900304 0.27  2.42E-04 6.17E-05  3.26E-15 8.31E-16   3.92  82.63   20.8   6.6  83.47  1.82E-04 4.81E-05  9.95E-16 2.62E-16   3.8   81.77   15.1   5.5  82.83 -9.90E+01 2.75E-04 -9.90E+01 7.22E-15 -99.   -99.      7.1   4.9  84.86 -99.   -99.   -99.   
CXOC J095932.4+020031   212 149.88505  2.008867 0.29  5.15E-04 6.02E-05  6.95E-15 8.11E-16   8.57 157.56   76.8  11.2 156.87  4.42E-04 5.26E-05  2.41E-15 2.87E-16   8.4  155.06   67.6  10.  154.88 -9.90E+01 2.39E-04 -9.90E+01 6.27E-15 -99.   -99.      5.4   5.5 161.31 -99.   -99.   -99.   
CXOC J095915.0+014926   219 149.81281  1.823969 0.94  4.50E-04 8.78E-05  6.06E-15 1.18E-15   5.14  76.34   34.4   8.3  78.34  3.56E-04 7.05E-05  1.94E-15 3.84E-16   5.05  75.29   29.5   7.3  77.47 -9.90E+01 3.51E-04 -9.90E+01 9.20E-15 -99.   -99.      4.6   5.1  80.23 -99.   -99.   -99.   
CXOC J095917.3+014941   223 149.82239  1.828169 0.9   2.31E-04 6.58E-05  3.12E-15 8.87E-16   3.52  72.18   20.    6.5  73.14  1.78E-04 5.22E-05  9.73E-16 2.84E-16   3.43  71.23   14.    5.4  72.36 -9.90E+01 4.24E-04 -9.90E+01 1.11E-14 -99.   -99.      6.4   4.7  74.81 -99.   -99.   -99.   
CXOC J100003.2+014802   238 150.01357  1.800603 0.19  3.65E-04 6.24E-05  4.92E-15 8.40E-16   5.86 116.19   44.9   9.  105.31  2.26E-04 4.58E-05  1.23E-15 2.50E-16   4.92 114.52   33.2   7.5 103.74 -9.90E+01 3.37E-04 -9.90E+01 8.84E-15 -99.   -99.      8.1   5.6 108.83 -99.   -99.   -99.   
CXOC J095943.6+014948   240 149.93172  1.830194 0.46  1.91E-04 4.77E-05  2.57E-15 6.43E-16   4.    87.81   16.9   5.8  88.55  1.44E-04 3.97E-05  7.86E-16 2.16E-16   3.64  87.16   13.8   5.2  88.1  -9.90E+01 2.61E-04 -9.90E+01 6.86E-15 -99.   -99.      3.9   3.8  89.48 -99.   -99.   -99.   
CXOC J100026.9+015416   256 150.1124   1.904457 0.39  2.72E-04 4.78E-05  3.66E-15 6.45E-16   5.67 155.87   46.3   9.3 156.83  2.11E-04 3.80E-05  1.15E-15 2.07E-16   5.56 153.82   33.4   7.6 155.38 -9.90E+01 4.13E-04 -9.90E+01 1.08E-14 -99.   -99.      9.1   6.  160.15 -99.   -99.   -99.   
CXOC J100029.8+014835   258 150.12453  1.809789 0.23  5.25E-04 6.64E-05  7.08E-15 8.94E-16   7.92 149.22   58.1  10.5 147.54  3.98E-04 5.29E-05  2.17E-15 2.88E-16   7.53 146.66   52.5   9.3 145.33 -9.90E+01 3.85E-04 -9.90E+01 1.01E-14 -99.   -99.      8.9   6.4 152.41 -99.   -99.   -99.   
CXOC J100020.9+014431   268 150.0871   1.742053 0.53  4.61E-04 7.96E-05  6.21E-15 1.07E-15   5.8   83.43   41.5   8.5  84.13  4.90E-04 7.58E-05  2.67E-15 4.13E-16   6.46  82.42   43.1   8.3  83.35 -9.90E+01 3.55E-05 -9.90E+01 9.31E-16 -99.   -99.     -2.5   3.2  85.78 -99.   -99.   -99.   
CXOC J100025.4+014458   269 150.10601  1.74966  0.33  2.25E-04 5.97E-05  3.03E-15 8.05E-16   3.76  83.11   22.4   6.8  84.02  1.97E-04 4.98E-05  1.08E-15 2.72E-16   3.97  82.14   17.3   5.8  83.29 -9.90E+01 1.91E-04 -9.90E+01 5.01E-15 -99.   -99.      5.3   4.7  85.63 -99.   -99.   -99.   
CXOC J100043.1+014608   288 150.17997  1.768917 0.2   4.55E-04 6.78E-05  6.14E-15 9.14E-16   6.72 124.23   66.8  11.  122.31  3.97E-04 5.75E-05  2.16E-15 3.13E-16   6.9  122.37   45.2   9.  120.92 -9.90E+01 2.91E-04 -9.90E+01 7.63E-15 -99.   -99.     21.1   7.2 125.23 -99.   -99.   -99.   
CXOC J100044.8+014149   292 150.18676  1.697179 0.93  3.21E-04 7.05E-05  4.32E-15 9.51E-16   4.54  81.89   30.2   7.6  83.01  2.22E-04 5.41E-05  1.21E-15 2.95E-16   4.1   80.87   21.    6.3  82.2  -9.90E+01 4.74E-04 -9.90E+01 1.24E-14 -99.   -99.      9.7   5.2  84.73 -99.   -99.   -99.   
CXOC J100115.7+015029   299 150.3156   1.841573 0.3   1.56E-04 5.51E-05  2.11E-15 7.43E-16   2.84  89.93   10.7   5.6  87.05  6.65E-05 3.33E-05  3.63E-16 1.82E-16   1.99  89.11    3.5   3.8  86.49 -9.90E+01 3.14E-04 -9.90E+01 8.23E-15 -99.   -99.      6.2   4.9  88.06 -99.   -99.   -99.   
CXOC J095910.3+020641   315 149.79304  2.111527 0.42  2.87E-04 4.80E-05  3.87E-15 6.47E-16   5.98 162.32   52.4   9.8 163.87  1.83E-04 3.51E-05  9.96E-16 1.91E-16   5.21 159.77   34.7   7.7 161.93 -9.90E+01 5.00E-04 -9.90E+01 1.31E-14 -99.   -99.     17.1   7.  168.07 -99.   -99.   -99.   
CXOC J095911.3+020857   316 149.79722  2.149346 0.99  1.34E-04 3.57E-05  1.80E-15 4.81E-16   3.74 161.51   16.2   6.7 162.42  1.02E-04 2.70E-05  5.58E-16 1.47E-16   3.8  159.08   15.9   5.8 160.6  -9.90E+01 2.78E-04 -9.90E+01 7.29E-15 -99.   -99.      0.3   4.6 166.37 -99.   -99.   -99.   
CXOC J095823.0+021311   321 149.59606  2.219804 1.13  1.55E-03 1.65E-04  2.09E-14 2.22E-15   9.41  71.2    93.1  12.7  69.67  1.52E-03 1.49E-04  8.27E-15 8.10E-16  10.21  68.83   96.   11.8  67.59 -9.90E+01 1.45E-04 -9.90E+01 3.80E-15 -99.   -99.     -4.4   5.9  74.21 -99.   -99.   -99.   
CXOC J095843.5+021423   326 149.68154  2.23979  0.55  2.65E-04 6.92E-05  3.57E-15 9.33E-16   3.83  75.3    19.7   6.6  74.6   1.94E-04 5.33E-05  1.06E-15 2.91E-16   3.64  73.95   14.7   5.5  73.48 -9.90E+01 2.80E-04 -9.90E+01 7.35E-15 -99.   -99.      5.8   4.7  76.91 -99.   -99.   -99.   
CXOC J100047.5+015910   364 150.19822  1.986368 0.56  2.71E-04 4.03E-05  3.65E-15 5.43E-16   6.72 179.74  -99.  -99.  -99.    1.10E-04 2.54E-05  6.01E-16 1.39E-16   4.32 176.51  -99.  -99.  -99.   -9.90E+01 1.40E-04 -9.90E+01 3.68E-15 -99.   -99.    -99.  -99.  -99.   -99.   -99.   -99.   
CXOC J100057.4+015548   367 150.23937  1.930235 0.12  1.11E-03 8.77E-05  1.50E-14 1.18E-15  12.71 157.14  187.4  16.6 159.44  1.08E-03 8.17E-05  5.88E-15 4.46E-16  13.18 154.97  179.7  15.6 157.74 -9.90E+01 1.95E-04 -9.90E+01 5.11E-15 -99.   -99.      2.9   6.4 163.09 -99.   -99.   -99.   
CXOC J100126.2+015611   382 150.35943  1.936514 0.5   1.44E-04 4.34E-05  1.95E-15 5.85E-16   3.33  86.07   11.1   5.1  87.61  1.15E-04 3.62E-05  6.25E-16 1.97E-16   3.17  85.45    9.4   4.6  87.14 -9.90E+01 1.13E-04 -9.90E+01 2.96E-15 -99.   -99.      1.4   3.2  88.61 -99.   -99.   -99.   
CXOC J100134.1+015232   390 150.39225  1.87572  0.58  2.31E-04 6.34E-05  3.12E-15 8.55E-16   3.65  77.88   15.9   6.2  77.23  1.32E-04 4.40E-05  7.19E-16 2.40E-16   3.    76.85   11.5   5.1  76.39 -9.90E+01 4.02E-04 -9.90E+01 1.05E-14 -99.   -99.      3.8   4.4  79.02 -99.   -99.   -99.   
CXOC J100142.1+015319   397 150.4256   1.888743 0.98  3.27E-04 7.48E-05  4.40E-15 1.01E-15   4.36  75.98   21.9   6.7  77.73  3.61E-04 6.97E-05  1.97E-15 3.80E-16   5.18  74.62   23.8   6.5  76.51 -9.90E+01 2.51E-05 -9.90E+01 6.60E-16 -99.   -99.     -2.6   2.9  80.4  -99.   -99.   -99.   
CXOC J100145.5+015121   400 150.43982  1.85589  1.08  6.55E-04 1.16E-04  8.83E-15 1.56E-15   5.66  72.71   36.6   9.3  73.2   4.50E-04 8.56E-05  2.46E-15 4.67E-16   5.27  70.84   23.4   7.   71.51 -9.90E+01 3.94E-04 -9.90E+01 1.04E-14 -99.   -99.     12.6   7.   76.88 -99.   -99.   -99.   
CXOC J095846.3+021603   427 149.69317  2.267552 0.58  4.09E-04 1.03E-04  5.52E-15 1.39E-15   3.97  53.42   13.5   5.8  36.74  3.43E-04 8.43E-05  1.87E-15 4.60E-16   4.07  52.35   10.7   4.9  35.85 -9.90E+01 1.85E-04 -9.90E+01 4.85E-15 -99.   -99.      3.5   4.2  38.67 -99.   -99.   -99.   
CXOC J095851.4+022119   431 149.71415  2.355282 0.63  3.32E-04 7.50E-05  4.48E-15 1.01E-15   4.44  74.37   19.    6.7  75.48  2.72E-04 6.16E-05  1.48E-15 3.36E-16   4.4   73.2    17.3   5.9  74.41 -9.90E+01 2.58E-04 -9.90E+01 6.76E-15 -99.   -99.      1.9   4.4  77.81 -99.   -99.   -99.   
CXOC J095851.6+021533   432 149.71529  2.259273 0.62  3.06E-04 6.48E-05  4.12E-15 8.73E-16   4.72  78.35    4.1   3.5  42.01  1.82E-04 4.81E-05  9.95E-16 2.63E-16   3.78  77.39    2.1   2.9  41.94 -9.90E+01 3.31E-04 -9.90E+01 8.69E-15 -99.   -99.      1.9   2.9  42.15 -99.   -99.   -99.   
CXOC J095857.0+021549   437 149.73751  2.263629 0.43  1.13E-04 4.99E-05  1.52E-15 6.72E-16   2.26  79.86    6.1   4.7  80.41  5.92E-05 3.19E-05  3.23E-16 1.74E-16   1.86  79.09    4.    3.8  79.78 -9.90E+01 2.43E-04 -9.90E+01 6.37E-15 -99.   -99.      2.1   4.   81.77 -99.   -99.   -99.   
CXOC J095906.6+022054   442 149.77772  2.348521 0.35  1.46E-04 5.15E-05  1.97E-15 6.94E-16   2.84  80.73   11.4   5.5  80.91  7.62E-05 3.37E-05  4.15E-16 1.84E-16   2.26  79.95    6.2   4.2  80.28 -9.90E+01 3.56E-04 -9.90E+01 9.34E-15 -99.   -99.      6.8   4.7  82.28 -99.   -99.   -99.   
CXOC J100142.5+020315   484 150.42722  2.054219 0.55  2.57E-04 5.69E-05  3.46E-15 7.66E-16   4.52  82.28   19.2   6.   83.41  2.03E-04 4.86E-05  1.11E-15 2.65E-16   4.19  81.57   16.1   5.5  82.85 -9.90E+01 2.00E-04 -9.90E+01 5.26E-15 -99.   -99.      2.7   3.5  84.63 -99.   -99.   -99.   
CXOC J095923.7+022523   505 149.84888  2.423058 0.4   2.89E-04 4.72E-05  3.90E-15 6.36E-16   6.13 158.07   41.9   9.  154.28  2.26E-04 3.85E-05  1.23E-15 2.10E-16   5.86 155.91   32.    7.4 152.67 -9.90E+01 3.10E-04 -9.90E+01 8.13E-15 -99.   -99.      6.9   5.9 157.99 -99.   -99.   -99.   
CXOC J095855.9+023041   516 149.7333   2.511463 0.71  9.53E-04 1.29E-04  1.28E-14 1.74E-15   7.36  70.51   49.1   9.5  68.64  8.99E-04 1.15E-04  4.90E-15 6.25E-16   7.84  68.65   46.9   8.6  66.91 -9.90E+01 2.41E-04 -9.90E+01 6.32E-15 -99.   -99.      1.7   5.1  72.44 -99.   -99.   -99.   
